date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2011-08-17,22197,1068.0,0.0,5,546
2011-08-18,22197,1030.0,0.0,5,546
2011-08-19,22197,932.0,0.0,5,546
2011-08-20,22197,932.0,0.0,5,546
2011-08-21,22197,877.0,0.0,5,546
2011-08-22,22197,841.0,0.0,5,546
2011-08-23,22197,792.0,0.0,5,546
2011-08-24,22197,716.0,0.0,5,546
2011-08-25,22197,682.0,0.0,5,546
2011-08-26,22197,69.0,1275.0,5,546
2011-08-27,22197,69.0,1275.0,5,546
2011-08-28,22197,51.0,1275.0,5,546
2011-08-29,22197,51.0,1275.0,5,546
2011-08-30,22197,11.0,1275.0,5,546
2011-08-31,22197,1162.0,0.0,5,546
2011-09-01,22197,1061.0,0.0,5,546
2011-09-02,22197,396.0,948.0,5,546
2011-09-03,22197,396.0,948.0,5,546
2011-09-04,22197,372.0,948.0,5,546
2011-09-05,22197,267.0,948.0,5,546
2011-09-06,22197,240.0,948.0,5,546
2011-09-07,22197,1109.0,0.0,5,546
2011-09-08,22197,1042.0,0.0,5,546
2011-09-09,22197,906.0,0.0,5,546
2011-09-10,22197,906.0,0.0,5,546
2011-09-11,22197,804.0,0.0,5,546
2011-09-12,22197,609.0,0.0,5,546
2011-09-13,22197,559.0,0.0,5,546
2011-09-14,22197,461.0,883.0,5,546
2011-09-15,22197,426.0,883.0,5,546
2011-09-16,22197,292.0,883.0,5,546
2011-09-17,22197,292.0,883.0,5,546
2011-09-18,22197,252.0,883.0,5,546
2011-09-19,22197,913.0,0.0,5,546
2011-09-20,22197,732.0,0.0,5,546
2011-09-21,22197,598.0,0.0,5,546
2011-09-22,22197,573.0,0.0,5,546
2011-09-23,22197,474.0,870.0,5,546
2011-09-24,22197,474.0,870.0,5,546
2011-09-25,22197,462.0,870.0,5,546
2011-09-26,22197,448.0,870.0,5,546
2011-09-27,22197,363.0,870.0,5,546
2011-09-28,22197,1090.0,0.0,5,546
2011-09-29,22197,794.0,0.0,5,546
2011-09-30,22197,0.0,1344.0,5,546
2011-10-01,22197,0.0,1344.0,5,546
2011-10-02,22197,0.0,1344.0,5,546
2011-10-03,22197,0.0,1344.0,5,546
2011-10-04,22197,0.0,1344.0,5,546
2011-10-05,22197,1294.0,0.0,5,546
2011-10-06,22197,909.0,0.0,5,546
2011-10-07,22197,862.0,0.0,5,546
2011-10-08,22197,862.0,0.0,5,546
2011-10-09,22197,736.0,0.0,5,546
2011-10-10,22197,577.0,0.0,5,546
2011-10-11,22197,453.0,891.0,5,546
2011-10-12,22197,246.0,891.0,5,546
2011-10-13,22197,113.0,891.0,5,546
2011-10-14,22197,0.0,891.0,5,546
2011-10-15,22197,0.0,891.0,5,546
2011-10-16,22197,885.0,0.0,5,546
2011-10-17,22197,351.0,993.0,5,546
2011-10-18,22197,57.0,993.0,5,546
2011-10-19,22197,0.0,993.0,5,546
2011-10-20,22197,0.0,993.0,5,546
2011-10-21,22197,0.0,993.0,5,546
2011-10-22,22197,993.0,0.0,5,546
2011-10-23,22197,981.0,0.0,5,546
2011-10-24,22197,781.0,0.0,5,546
2011-10-25,22197,530.0,814.0,5,546
2011-10-26,22197,487.0,814.0,5,546
2011-10-27,22197,440.0,814.0,5,546
2011-10-28,22197,0.0,814.0,5,546
2011-10-29,22197,0.0,814.0,5,546
2011-10-30,22197,681.0,0.0,5,546
2011-10-31,22197,471.0,873.0,5,546
2011-11-01,22197,186.0,873.0,5,546
2011-11-02,22197,15.0,873.0,5,546
2011-11-03,22197,0.0,873.0,5,546
2011-11-04,22197,0.0,873.0,5,546
2011-11-05,22197,873.0,0.0,5,546
2011-11-06,22197,583.0,0.0,5,546
2011-11-07,22197,0.0,1344.0,5,546
2011-11-08,22197,0.0,1344.0,5,546
2011-11-09,22197,0.0,1344.0,5,546
2011-11-10,22197,0.0,1344.0,5,546
2011-11-11,22197,0.0,1344.0,5,546
2011-11-12,22197,1344.0,0.0,5,546
2011-11-13,22197,1230.0,0.0,5,546
2011-11-14,22197,0.0,1344.0,5,546
2011-11-15,22197,0.0,1344.0,5,546
2011-11-16,22197,0.0,1344.0,5,546
2011-11-17,22197,0.0,1344.0,5,546
2011-11-18,22197,0.0,1344.0,5,546
2011-11-19,22197,1344.0,0.0,5,546
2011-11-20,22197,1126.0,0.0,5,546
2011-11-21,22197,777.0,0.0,5,546
2011-11-22,22197,0.0,1344.0,5,546
2011-11-23,22197,0.0,1344.0,5,546
2011-11-24,22197,0.0,1344.0,5,546
2011-11-25,22197,0.0,1344.0,5,546
2011-11-26,22197,0.0,1344.0,5,546
2011-11-27,22197,1297.0,0.0,5,546
2011-11-28,22197,1053.0,0.0,5,546
2011-11-29,22197,257.0,1087.0,5,546
2011-11-30,22197,0.0,1087.0,5,546
2011-12-01,22197,0.0,1087.0,5,546
2011-12-02,22197,0.0,1087.0,5,546
2011-12-03,22197,0.0,1087.0,5,546
2011-12-04,22197,974.0,0.0,5,546
2011-12-05,22197,565.0,0.0,5,546
2011-12-06,22197,228.0,1116.0,5,546
2011-12-07,22197,0.0,1116.0,5,546
2011-12-08,22197,0.0,1116.0,5,546
2011-12-09,22197,0.0,1116.0,5,546
2011-08-11,22294,497.0,753.0,9,506
2011-08-12,22294,497.0,753.0,9,506
2011-08-13,22294,497.0,753.0,9,506
2011-08-14,22294,497.0,753.0,9,506
2011-08-15,22294,497.0,753.0,9,506
2011-08-16,22294,497.0,753.0,9,506
2011-08-17,22294,469.0,753.0,9,506
2011-08-18,22294,421.0,753.0,9,506
2011-08-19,22294,397.0,753.0,9,506
2011-08-20,22294,1150.0,0.0,9,506
2011-08-21,22294,1150.0,0.0,9,506
2011-08-22,22294,1150.0,0.0,9,506
2011-08-23,22294,1148.0,0.0,9,506
2011-08-24,22294,1148.0,0.0,9,506
2011-08-25,22294,1124.0,0.0,9,506
2011-08-26,22294,1124.0,0.0,9,506
2011-08-27,22294,1124.0,0.0,9,506
2011-08-28,22294,1119.0,0.0,9,506
2011-08-29,22294,1119.0,0.0,9,506
2011-08-30,22294,1119.0,0.0,9,506
2011-08-31,22294,1119.0,0.0,9,506
2011-09-01,22294,1023.0,0.0,9,506
2011-09-02,22294,974.0,0.0,9,506
2011-09-03,22294,974.0,0.0,9,506
2011-09-04,22294,974.0,0.0,9,506
2011-09-05,22294,974.0,0.0,9,506
2011-09-06,22294,950.0,0.0,9,506
2011-09-07,22294,926.0,0.0,9,506
2011-09-08,22294,921.0,0.0,9,506
2011-09-09,22294,921.0,0.0,9,506
2011-09-10,22294,921.0,0.0,9,506
2011-09-11,22294,915.0,0.0,9,506
2011-09-12,22294,891.0,0.0,9,506
2011-09-13,22294,867.0,0.0,9,506
2011-09-14,22294,843.0,0.0,9,506
2011-09-15,22294,831.0,0.0,9,506
2011-09-16,22294,824.0,0.0,9,506
2011-09-17,22294,824.0,0.0,9,506
2011-09-18,22294,824.0,0.0,9,506
2011-09-19,22294,536.0,0.0,9,506
2011-09-20,22294,464.0,786.0,9,506
2011-09-21,22294,464.0,786.0,9,506
2011-09-22,22294,461.0,786.0,9,506
2011-09-23,22294,461.0,786.0,9,506
2011-09-24,22294,461.0,786.0,9,506
2011-09-25,22294,437.0,786.0,9,506
2011-09-26,22294,437.0,786.0,9,506
2011-09-27,22294,437.0,786.0,9,506
2011-09-28,22294,389.0,786.0,9,506
2011-09-29,22294,1031.0,0.0,9,506
2011-09-30,22294,1031.0,0.0,9,506
2011-10-01,22294,1031.0,0.0,9,506
2011-10-02,22294,1016.0,0.0,9,506
2011-10-03,22294,938.0,0.0,9,506
2011-10-04,22294,888.0,0.0,9,506
2011-10-05,22294,886.0,0.0,9,506
2011-10-06,22294,870.0,0.0,9,506
2011-10-07,22294,870.0,0.0,9,506
2011-10-08,22294,870.0,0.0,9,506
2011-10-09,22294,750.0,0.0,9,506
2011-10-10,22294,750.0,0.0,9,506
2011-10-11,22294,745.0,0.0,9,506
2011-10-12,22294,745.0,0.0,9,506
2011-10-13,22294,744.0,0.0,9,506
2011-10-14,22294,744.0,0.0,9,506
2011-10-15,22294,744.0,0.0,9,506
2011-10-16,22294,720.0,0.0,9,506
2011-10-17,22294,711.0,0.0,9,506
2011-10-18,22294,687.0,0.0,9,506
2011-10-19,22294,663.0,0.0,9,506
2011-10-20,22294,663.0,0.0,9,506
2011-10-21,22294,663.0,0.0,9,506
2011-10-22,22294,663.0,0.0,9,506
2011-10-23,22294,661.0,0.0,9,506
2011-10-24,22294,661.0,0.0,9,506
2011-10-25,22294,661.0,0.0,9,506
2011-10-26,22294,634.0,0.0,9,506
2011-10-27,22294,634.0,0.0,9,506
2011-10-28,22294,634.0,0.0,9,506
2011-10-29,22294,634.0,0.0,9,506
2011-10-30,22294,634.0,0.0,9,506
2011-10-31,22294,609.0,0.0,9,506
2011-11-01,22294,603.0,0.0,9,506
2011-11-02,22294,575.0,0.0,9,506
2011-11-03,22294,551.0,0.0,9,506
2011-11-04,22294,551.0,0.0,9,506
2011-11-05,22294,551.0,0.0,9,506
2011-11-06,22294,547.0,0.0,9,506
2011-11-07,22294,523.0,0.0,9,506
2011-11-08,22294,522.0,0.0,9,506
2011-11-09,22294,522.0,0.0,9,506
2011-11-10,22294,522.0,0.0,9,506
2011-11-11,22294,468.0,782.0,9,506
2011-11-12,22294,468.0,782.0,9,506
2011-11-13,22294,458.0,782.0,9,506
2011-11-14,22294,434.0,782.0,9,506
2011-11-15,22294,408.0,782.0,9,506
2011-11-16,22294,376.0,782.0,9,506
2011-11-17,22294,352.0,782.0,9,506
2011-11-18,22294,352.0,782.0,9,506
2011-11-19,22294,352.0,782.0,9,506
2011-11-20,22294,1103.0,0.0,9,506
2011-11-21,22294,1102.0,0.0,9,506
2011-11-22,22294,1020.0,0.0,9,506
2011-11-23,22294,1020.0,0.0,9,506
2011-11-24,22294,996.0,0.0,9,506
2011-11-25,22294,992.0,0.0,9,506
2011-11-26,22294,992.0,0.0,9,506
2011-11-27,22294,988.0,0.0,9,506
2011-11-28,22294,988.0,0.0,9,506
2011-11-29,22294,987.0,0.0,9,506
2011-11-30,22294,963.0,0.0,9,506
2011-12-01,22294,889.0,0.0,9,506
2011-12-02,22294,889.0,0.0,9,506
2011-12-03,22294,889.0,0.0,9,506
2011-12-04,22294,889.0,0.0,9,506
2011-12-05,22294,886.0,0.0,9,506
2011-12-06,22294,862.0,0.0,9,506
2011-12-07,22294,862.0,0.0,9,506
2011-12-08,22294,858.0,0.0,9,506
2011-12-09,22294,858.0,0.0,9,506
2011-08-11,22326,245.0,614.0,6,368
2011-08-12,22326,237.0,614.0,6,368
2011-08-13,22326,237.0,614.0,6,368
2011-08-14,22326,237.0,614.0,6,368
2011-08-15,22326,216.0,614.0,6,368
2011-08-16,22326,214.0,614.0,6,368
2011-08-17,22326,820.0,0.0,6,368
2011-08-18,22326,658.0,0.0,6,368
2011-08-19,22326,640.0,0.0,6,368
2011-08-20,22326,640.0,0.0,6,368
2011-08-21,22326,634.0,0.0,6,368
2011-08-22,22326,610.0,0.0,6,368
2011-08-23,22326,544.0,0.0,6,368
2011-08-24,22326,500.0,0.0,6,368
2011-08-25,22326,466.0,0.0,6,368
2011-08-26,22326,412.0,0.0,6,368
2011-08-27,22326,412.0,0.0,6,368
2011-08-28,22326,410.0,0.0,6,368
2011-08-29,22326,410.0,0.0,6,368
2011-08-30,22326,395.0,0.0,6,368
2011-08-31,22326,390.0,0.0,6,368
2011-09-01,22326,375.0,0.0,6,368
2011-09-02,22326,300.0,559.0,6,368
2011-09-03,22326,300.0,559.0,6,368
2011-09-04,22326,273.0,559.0,6,368
2011-09-05,22326,272.0,559.0,6,368
2011-09-06,22326,250.0,559.0,6,368
2011-09-07,22326,214.0,559.0,6,368
2011-09-08,22326,767.0,0.0,6,368
2011-09-09,22326,730.0,0.0,6,368
2011-09-10,22326,730.0,0.0,6,368
2011-09-11,22326,721.0,0.0,6,368
2011-09-12,22326,721.0,0.0,6,368
2011-09-13,22326,717.0,0.0,6,368
2011-09-14,22326,717.0,0.0,6,368
2011-09-15,22326,715.0,0.0,6,368
2011-09-16,22326,706.0,0.0,6,368
2011-09-17,22326,706.0,0.0,6,368
2011-09-18,22326,706.0,0.0,6,368
2011-09-19,22326,562.0,0.0,6,368
2011-09-20,22326,561.0,0.0,6,368
2011-09-21,22326,514.0,0.0,6,368
2011-09-22,22326,452.0,0.0,6,368
2011-09-23,22326,444.0,0.0,6,368
2011-09-24,22326,444.0,0.0,6,368
2011-09-25,22326,438.0,0.0,6,368
2011-09-26,22326,438.0,0.0,6,368
2011-09-27,22326,419.0,0.0,6,368
2011-09-28,22326,407.0,0.0,6,368
2011-09-29,22326,367.0,492.0,6,368
2011-09-30,22326,353.0,492.0,6,368
2011-10-01,22326,353.0,492.0,6,368
2011-10-02,22326,351.0,492.0,6,368
2011-10-03,22326,344.0,492.0,6,368
2011-10-04,22326,323.0,492.0,6,368
2011-10-05,22326,783.0,0.0,6,368
2011-10-06,22326,770.0,0.0,6,368
2011-10-07,22326,753.0,0.0,6,368
2011-10-08,22326,753.0,0.0,6,368
2011-10-09,22326,753.0,0.0,6,368
2011-10-10,22326,713.0,0.0,6,368
2011-10-11,22326,674.0,0.0,6,368
2011-10-12,22326,600.0,0.0,6,368
2011-10-13,22326,528.0,0.0,6,368
2011-10-14,22326,522.0,0.0,6,368
2011-10-15,22326,522.0,0.0,6,368
2011-10-16,22326,521.0,0.0,6,368
2011-10-17,22326,508.0,0.0,6,368
2011-10-18,22326,471.0,0.0,6,368
2011-10-19,22326,442.0,0.0,6,368
2011-10-20,22326,235.0,624.0,6,368
2011-10-21,22326,133.0,624.0,6,368
2011-10-22,22326,133.0,624.0,6,368
2011-10-23,22326,129.0,624.0,6,368
2011-10-24,22326,103.0,624.0,6,368
2011-10-25,22326,97.0,624.0,6,368
2011-10-26,22326,713.0,0.0,6,368
2011-10-27,22326,706.0,0.0,6,368
2011-10-28,22326,598.0,0.0,6,368
2011-10-29,22326,598.0,0.0,6,368
2011-10-30,22326,586.0,0.0,6,368
2011-10-31,22326,571.0,0.0,6,368
2011-11-01,22326,553.0,0.0,6,368
2011-11-02,22326,454.0,0.0,6,368
2011-11-03,22326,443.0,0.0,6,368
2011-11-04,22326,429.0,0.0,6,368
2011-11-05,22326,429.0,0.0,6,368
2011-11-06,22326,429.0,0.0,6,368
2011-11-07,22326,423.0,0.0,6,368
2011-11-08,22326,401.0,0.0,6,368
2011-11-09,22326,362.0,497.0,6,368
2011-11-10,22326,332.0,497.0,6,368
2011-11-11,22326,307.0,497.0,6,368
2011-11-12,22326,307.0,497.0,6,368
2011-11-13,22326,305.0,497.0,6,368
2011-11-14,22326,292.0,497.0,6,368
2011-11-15,22326,684.0,0.0,6,368
2011-11-16,22326,639.0,0.0,6,368
2011-11-17,22326,544.0,0.0,6,368
2011-11-18,22326,494.0,0.0,6,368
2011-11-19,22326,494.0,0.0,6,368
2011-11-20,22326,484.0,0.0,6,368
2011-11-21,22326,477.0,0.0,6,368
2011-11-22,22326,437.0,0.0,6,368
2011-11-23,22326,293.0,566.0,6,368
2011-11-24,22326,253.0,566.0,6,368
2011-11-25,22326,228.0,566.0,6,368
2011-11-26,22326,228.0,566.0,6,368
2011-11-27,22326,226.0,566.0,6,368
2011-11-28,22326,219.0,566.0,6,368
2011-11-29,22326,755.0,0.0,6,368
2011-11-30,22326,687.0,0.0,6,368
2011-12-01,22326,671.0,0.0,6,368
2011-12-02,22326,649.0,0.0,6,368
2011-12-03,22326,649.0,0.0,6,368
2011-12-04,22326,649.0,0.0,6,368
2011-12-05,22326,619.0,0.0,6,368
2011-12-06,22326,590.0,0.0,6,368
2011-12-07,22326,474.0,0.0,6,368
2011-12-08,22326,437.0,0.0,6,368
2011-12-09,22326,416.0,0.0,6,368
2011-08-11,22328,376.0,0.0,5,272
2011-08-12,22328,362.0,0.0,5,272
2011-08-13,22328,362.0,0.0,5,272
2011-08-14,22328,360.0,0.0,5,272
2011-08-15,22328,360.0,0.0,5,272
2011-08-16,22328,352.0,0.0,5,272
2011-08-17,22328,344.0,0.0,5,272
2011-08-18,22328,320.0,0.0,5,272
2011-08-19,22328,314.0,0.0,5,272
2011-08-20,22328,314.0,0.0,5,272
2011-08-21,22328,308.0,0.0,5,272
2011-08-22,22328,272.0,289.0,5,272
2011-08-23,22328,272.0,289.0,5,272
2011-08-24,22328,259.0,289.0,5,272
2011-08-25,22328,246.0,289.0,5,272
2011-08-26,22328,198.0,289.0,5,272
2011-08-27,22328,487.0,0.0,5,272
2011-08-28,22328,485.0,0.0,5,272
2011-08-29,22328,485.0,0.0,5,272
2011-08-30,22328,471.0,0.0,5,272
2011-08-31,22328,471.0,0.0,5,272
2011-09-01,22328,457.0,0.0,5,272
2011-09-02,22328,389.0,0.0,5,272
2011-09-03,22328,389.0,0.0,5,272
2011-09-04,22328,386.0,0.0,5,272
2011-09-05,22328,385.0,0.0,5,272
2011-09-06,22328,371.0,0.0,5,272
2011-09-07,22328,351.0,0.0,5,272
2011-09-08,22328,351.0,0.0,5,272
2011-09-09,22328,344.0,0.0,5,272
2011-09-10,22328,344.0,0.0,5,272
2011-09-11,22328,344.0,0.0,5,272
2011-09-12,22328,332.0,0.0,5,272
2011-09-13,22328,324.0,0.0,5,272
2011-09-14,22328,324.0,0.0,5,272
2011-09-15,22328,320.0,0.0,5,272
2011-09-16,22328,312.0,0.0,5,272
2011-09-17,22328,312.0,0.0,5,272
2011-09-18,22328,312.0,0.0,5,272
2011-09-19,22328,239.0,322.0,5,272
2011-09-20,22328,236.0,322.0,5,272
2011-09-21,22328,221.0,322.0,5,272
2011-09-22,22328,207.0,322.0,5,272
2011-09-23,22328,188.0,322.0,5,272
2011-09-24,22328,510.0,0.0,5,272
2011-09-25,22328,509.0,0.0,5,272
2011-09-26,22328,508.0,0.0,5,272
2011-09-27,22328,399.0,0.0,5,272
2011-09-28,22328,393.0,0.0,5,272
2011-09-29,22328,364.0,0.0,5,272
2011-09-30,22328,354.0,0.0,5,272
2011-10-01,22328,354.0,0.0,5,272
2011-10-02,22328,352.0,0.0,5,272
2011-10-03,22328,348.0,0.0,5,272
2011-10-04,22328,346.0,0.0,5,272
2011-10-05,22328,334.0,0.0,5,272
2011-10-06,22328,325.0,0.0,5,272
2011-10-07,22328,323.0,0.0,5,272
2011-10-08,22328,323.0,0.0,5,272
2011-10-09,22328,322.0,0.0,5,272
2011-10-10,22328,296.0,0.0,5,272
2011-10-11,22328,264.0,297.0,5,272
2011-10-12,22328,244.0,297.0,5,272
2011-10-13,22328,228.0,297.0,5,272
2011-10-14,22328,216.0,297.0,5,272
2011-10-15,22328,216.0,297.0,5,272
2011-10-16,22328,507.0,0.0,5,272
2011-10-17,22328,492.0,0.0,5,272
2011-10-18,22328,483.0,0.0,5,272
2011-10-19,22328,475.0,0.0,5,272
2011-10-20,22328,379.0,0.0,5,272
2011-10-21,22328,379.0,0.0,5,272
2011-10-22,22328,379.0,0.0,5,272
2011-10-23,22328,375.0,0.0,5,272
2011-10-24,22328,363.0,0.0,5,272
2011-10-25,22328,357.0,0.0,5,272
2011-10-26,22328,349.0,0.0,5,272
2011-10-27,22328,347.0,0.0,5,272
2011-10-28,22328,293.0,0.0,5,272
2011-10-29,22328,293.0,0.0,5,272
2011-10-30,22328,281.0,0.0,5,272
2011-10-31,22328,266.0,295.0,5,272
2011-11-01,22328,259.0,295.0,5,272
2011-11-02,22328,203.0,295.0,5,272
2011-11-03,22328,203.0,295.0,5,272
2011-11-04,22328,187.0,295.0,5,272
2011-11-05,22328,482.0,0.0,5,272
2011-11-06,22328,482.0,0.0,5,272
2011-11-07,22328,480.0,0.0,5,272
2011-11-08,22328,460.0,0.0,5,272
2011-11-09,22328,436.0,0.0,5,272
2011-11-10,22328,417.0,0.0,5,272
2011-11-11,22328,415.0,0.0,5,272
2011-11-12,22328,415.0,0.0,5,272
2011-11-13,22328,408.0,0.0,5,272
2011-11-14,22328,407.0,0.0,5,272
2011-11-15,22328,398.0,0.0,5,272
2011-11-16,22328,391.0,0.0,5,272
2011-11-17,22328,371.0,0.0,5,272
2011-11-18,22328,368.0,0.0,5,272
2011-11-19,22328,368.0,0.0,5,272
2011-11-20,22328,339.0,0.0,5,272
2011-11-21,22328,333.0,0.0,5,272
2011-11-22,22328,310.0,0.0,5,272
2011-11-23,22328,111.0,450.0,5,272
2011-11-24,22328,98.0,450.0,5,272
2011-11-25,22328,95.0,450.0,5,272
2011-11-26,22328,95.0,450.0,5,272
2011-11-27,22328,95.0,450.0,5,272
2011-11-28,22328,533.0,0.0,5,272
2011-11-29,22328,475.0,0.0,5,272
2011-11-30,22328,465.0,0.0,5,272
2011-12-01,22328,458.0,0.0,5,272
2011-12-02,22328,449.0,0.0,5,272
2011-12-03,22328,449.0,0.0,5,272
2011-12-04,22328,449.0,0.0,5,272
2011-12-05,22328,440.0,0.0,5,272
2011-12-06,22328,404.0,0.0,5,272
2011-12-07,22328,395.0,0.0,5,272
2011-12-08,22328,377.0,0.0,5,272
2011-12-09,22328,361.0,0.0,5,272
2011-08-11,22355,412.0,693.0,6,423
2011-08-12,22355,292.0,693.0,6,423
2011-08-13,22355,292.0,693.0,6,423
2011-08-14,22355,268.0,693.0,6,423
2011-08-15,22355,248.0,693.0,6,423
2011-08-16,22355,159.0,693.0,6,423
2011-08-17,22355,830.0,0.0,6,423
2011-08-18,22355,790.0,0.0,6,423
2011-08-19,22355,778.0,0.0,6,423
2011-08-20,22355,778.0,0.0,6,423
2011-08-21,22355,778.0,0.0,6,423
2011-08-22,22355,725.0,0.0,6,423
2011-08-23,22355,708.0,0.0,6,423
2011-08-24,22355,451.0,0.0,6,423
2011-08-25,22355,436.0,0.0,6,423
2011-08-26,22355,353.0,752.0,6,423
2011-08-27,22355,353.0,752.0,6,423
2011-08-28,22355,346.0,752.0,6,423
2011-08-29,22355,346.0,752.0,6,423
2011-08-30,22355,276.0,752.0,6,423
2011-08-31,22355,266.0,752.0,6,423
2011-09-01,22355,1015.0,0.0,6,423
2011-09-02,22355,842.0,0.0,6,423
2011-09-03,22355,842.0,0.0,6,423
2011-09-04,22355,837.0,0.0,6,423
2011-09-05,22355,807.0,0.0,6,423
2011-09-06,22355,736.0,0.0,6,423
2011-09-07,22355,728.0,0.0,6,423
2011-09-08,22355,692.0,0.0,6,423
2011-09-09,22355,615.0,0.0,6,423
2011-09-10,22355,615.0,0.0,6,423
2011-09-11,22355,613.0,0.0,6,423
2011-09-12,22355,595.0,0.0,6,423
2011-09-13,22355,499.0,0.0,6,423
2011-09-14,22355,386.0,719.0,6,423
2011-09-15,22355,355.0,719.0,6,423
2011-09-16,22355,236.0,719.0,6,423
2011-09-17,22355,236.0,719.0,6,423
2011-09-18,22355,206.0,719.0,6,423
2011-09-19,22355,180.0,719.0,6,423
2011-09-20,22355,840.0,0.0,6,423
2011-09-21,22355,832.0,0.0,6,423
2011-09-22,22355,796.0,0.0,6,423
2011-09-23,22355,728.0,0.0,6,423
2011-09-24,22355,728.0,0.0,6,423
2011-09-25,22355,718.0,0.0,6,423
2011-09-26,22355,717.0,0.0,6,423
2011-09-27,22355,633.0,0.0,6,423
2011-09-28,22355,586.0,0.0,6,423
2011-09-29,22355,560.0,0.0,6,423
2011-09-30,22355,559.0,0.0,6,423
2011-10-01,22355,559.0,0.0,6,423
2011-10-02,22355,552.0,0.0,6,423
2011-10-03,22355,551.0,0.0,6,423
2011-10-04,22355,423.0,682.0,6,423
2011-10-05,22355,323.0,682.0,6,423
2011-10-06,22355,302.0,682.0,6,423
2011-10-07,22355,188.0,682.0,6,423
2011-10-08,22355,188.0,682.0,6,423
2011-10-09,22355,188.0,682.0,6,423
2011-10-10,22355,858.0,0.0,6,423
2011-10-11,22355,767.0,0.0,6,423
2011-10-12,22355,739.0,0.0,6,423
2011-10-13,22355,721.0,0.0,6,423
2011-10-14,22355,600.0,0.0,6,423
2011-10-15,22355,600.0,0.0,6,423
2011-10-16,22355,590.0,0.0,6,423
2011-10-17,22355,586.0,0.0,6,423
2011-10-18,22355,457.0,0.0,6,423
2011-10-19,22355,432.0,0.0,6,423
2011-10-20,22355,402.0,703.0,6,423
2011-10-21,22355,318.0,703.0,6,423
2011-10-22,22355,318.0,703.0,6,423
2011-10-23,22355,294.0,703.0,6,423
2011-10-24,22355,147.0,703.0,6,423
2011-10-25,22355,35.0,703.0,6,423
2011-10-26,22355,706.0,0.0,6,423
2011-10-27,22355,685.0,0.0,6,423
2011-10-28,22355,613.0,0.0,6,423
2011-10-29,22355,613.0,0.0,6,423
2011-10-30,22355,562.0,0.0,6,423
2011-10-31,22355,487.0,0.0,6,423
2011-11-01,22355,473.0,0.0,6,423
2011-11-02,22355,471.0,0.0,6,423
2011-11-03,22355,437.0,0.0,6,423
2011-11-04,22355,296.0,809.0,6,423
2011-11-05,22355,296.0,809.0,6,423
2011-11-06,22355,288.0,809.0,6,423
2011-11-07,22355,288.0,809.0,6,423
2011-11-08,22355,161.0,809.0,6,423
2011-11-09,22355,141.0,809.0,6,423
2011-11-10,22355,828.0,0.0,6,423
2011-11-11,22355,656.0,0.0,6,423
2011-11-12,22355,656.0,0.0,6,423
2011-11-13,22355,627.0,0.0,6,423
2011-11-14,22355,600.0,0.0,6,423
2011-11-15,22355,480.0,0.0,6,423
2011-11-16,22355,469.0,0.0,6,423
2011-11-17,22355,467.0,0.0,6,423
2011-11-18,22355,208.0,897.0,6,423
2011-11-19,22355,208.0,897.0,6,423
2011-11-20,22355,187.0,897.0,6,423
2011-11-21,22355,174.0,897.0,6,423
2011-11-22,22355,0.0,897.0,6,423
2011-11-23,22355,0.0,897.0,6,423
2011-11-24,22355,881.0,0.0,6,423
2011-11-25,22355,620.0,0.0,6,423
2011-11-26,22355,620.0,0.0,6,423
2011-11-27,22355,546.0,0.0,6,423
2011-11-28,22355,501.0,0.0,6,423
2011-11-29,22355,355.0,750.0,6,423
2011-11-30,22355,238.0,750.0,6,423
2011-12-01,22355,205.0,750.0,6,423
2011-12-02,22355,12.0,750.0,6,423
2011-12-03,22355,12.0,750.0,6,423
2011-12-04,22355,0.0,750.0,6,423
2011-12-05,22355,728.0,0.0,6,423
2011-12-06,22355,489.0,0.0,6,423
2011-12-07,22355,359.0,746.0,6,423
2011-12-08,22355,136.0,746.0,6,423
2011-12-09,22355,23.0,746.0,6,423
2011-08-11,22356,754.0,0.0,11,646
2011-08-12,22356,643.0,701.0,11,646
2011-08-13,22356,643.0,701.0,11,646
2011-08-14,22356,640.0,701.0,11,646
2011-08-15,22356,640.0,701.0,11,646
2011-08-16,22356,612.0,701.0,11,646
2011-08-17,22356,612.0,701.0,11,646
2011-08-18,22356,562.0,701.0,11,646
2011-08-19,22356,522.0,701.0,11,646
2011-08-20,22356,522.0,701.0,11,646
2011-08-21,22356,522.0,701.0,11,646
2011-08-22,22356,502.0,701.0,11,646
2011-08-23,22356,1177.0,0.0,11,646
2011-08-24,22356,1024.0,0.0,11,646
2011-08-25,22356,999.0,0.0,11,646
2011-08-26,22356,961.0,0.0,11,646
2011-08-27,22356,961.0,0.0,11,646
2011-08-28,22356,961.0,0.0,11,646
2011-08-29,22356,961.0,0.0,11,646
2011-08-30,22356,934.0,0.0,11,646
2011-08-31,22356,934.0,0.0,11,646
2011-09-01,22356,934.0,0.0,11,646
2011-09-02,22356,891.0,0.0,11,646
2011-09-03,22356,891.0,0.0,11,646
2011-09-04,22356,878.0,0.0,11,646
2011-09-05,22356,826.0,0.0,11,646
2011-09-06,22356,806.0,0.0,11,646
2011-09-07,22356,791.0,0.0,11,646
2011-09-08,22356,776.0,0.0,11,646
2011-09-09,22356,726.0,0.0,11,646
2011-09-10,22356,726.0,0.0,11,646
2011-09-11,22356,725.0,0.0,11,646
